winery,wine,year,rating,num_reviews,country,region,price,type,body,acidity
Matarromera,Ribera del Duero Prestigio Pago de las Solanas,2001,4.6,145.0,Espana,Ribera del Duero,245.75,Ribera Del Duero Red,5.0,3.0
Vega Sicilia,Valbuena 5o,1989,4.6,143.0,Espana,Ribera del Duero,228.57,Ribera Del Duero Red,5.0,3.0
Bodega Contador (Benjamin Romeo),Contador Rioja,2015,4.6,143.0,Espana,Rioja,319.9,Rioja Red,4.0,3.0
Artadi,Vina El Pison,2005,4.6,142.0,Espana,Vino de Espana,325.0,Tempranillo,4.0,2.0
Nin-Ortiz,Nit de Nin Mas d'en Cacador,2011,4.6,139.0,Espana,Priorato,345.0,Priorat Red,4.0,3.0
Bodegas Mauro,VS,2018,4.6,136.0,Espana,Castilla y Leon,58.9,Tempranillo,4.0,2.0
Remirez de Ganuza,Maria Remirez de Ganuza,2005,4.6,136.0,Espana,Rioja,159.0,Rioja Red,4.0,3.0
Vinas del Vero,Blecua Somontano,2013,4.6,135.0,Espana,Somontano,69.9,Red,4.0,3.0
Vega Sicilia,Unico Reserva Especial Edicion,1989,4.6,133.0,Espana,Ribera del Duero,895.4,Ribera Del Duero Red,5.0,3.0
Teso La Monja,Alabaster,2017,4.6,131.0,Espana,Toro,147.85,Toro Red,5.0,3.0
Bodegas Mauro,Terreus Paraje de Cueva Baja,2018,4.6,128.0,Espana,Castilla y Leon,88.05,Tempranillo,4.0,2.0
Alvaro Palacios,L'Ermita Velles Vinyes Priorat,1997,4.6,127.0,Espana,Priorato,1080.0,Priorat Red,4.0,3.0
Marques de Riscal,Frank Gehry Selection,2001,4.6,124.0,Espana,Rioja,301.0,Tempranillo,4.0,2.0
Artadi,Vina El Pison,2011,4.6,124.0,Espana,Vino de Espana,275.0,Tempranillo,4.0,2.0
Vega Sicilia,Unico,1967,4.6,123.0,Espana,Ribera del Duero,1106.24,Ribera Del Duero Red,5.0,3.0
Arzuaga,Amaya Arzuaga (Coleccion),2016,4.6,123.0,Espana,Ribera del Duero,64.9,Ribera Del Duero Red,5.0,3.0
Dominio de Pingus,Pingus,2000,4.6,122.0,Espana,Ribera del Duero,1503.0,Ribera Del Duero Red,5.0,3.0
Alvaro Palacios,L'Ermita Velles Vinyes Priorat,1995,4.6,122.0,Espana,Priorato,1372.14,Priorat Red,4.0,3.0
Artadi,Vina El Pison,2015,4.6,122.0,Espana,Vino de Espana,241.55,Tempranillo,4.0,2.0
Bodegas Mas Alta,La Creu Alta,2013,4.6,116.0,Espana,Priorato,89.17,Priorat Red,4.0,3.0
Vega Sicilia,Unico,1975,4.6,115.0,Espana,Ribera del Duero,769.9,Ribera Del Duero Red,5.0,3.0
Dominio de Calogia,Tinto,2019,4.6,114.0,Espana,Ribera del Duero,67.94,Ribera Del Duero Red,5.0,3.0
Tomas Postigo,5o Ano Ribera del Duero Tinto,2016,4.6,113.0,Espana,Ribera del Duero,44.0,Ribera Del Duero Red,5.0,3.0
Artadi,Vina El Pison,2009,4.6,113.0,Espana,Vino de Espana,445.0,Tempranillo,4.0,2.0
Cal Pla,Planots Priorat,2010,4.6,112.0,Espana,Priorato,87.02,Priorat Red,4.0,3.0
Vega Sicilia,Unico Reserva Especial Edicion,2009,4.6,111.0,Espana,Ribera del Duero,747.17,Ribera Del Duero Red,5.0,3.0
Dominio del Bendito,El Titan del Bendito,2018,4.6,111.0,Espana,Toro,49.95,Toro Red,5.0,3.0
Ossian,Capitel,2018,4.6,107.0,Espana,Castilla y Leon,50.51,Verdejo,3.0,3.0
Arzuaga,Gran Arzuaga Ribera del Duero,2004,4.6,105.0,Espana,Ribera del Duero,157.4,Ribera Del Duero Red,5.0,3.0
Alto Moncayo,Aquilon Garnacha,2015,4.6,105.0,Espana,Campo de Borja,120.9,Grenache,5.0,3.0
Dominio de Pingus,Pingus,1996,4.6,102.0,Espana,Ribera del Duero,1746.94,Ribera Del Duero Red,5.0,3.0
Cepa 21,Horcajo,2015,4.6,100.0,Espana,Ribera del Duero,75.3,Ribera Del Duero Red,5.0,3.0
Carmelo Rodero,Pago De Valtarrena,2018,4.6,99.0,Espana,Ribera del Duero,47.5,Ribera Del Duero Red,5.0,3.0
Vega Sicilia,Unico,2012,4.6,98.0,Espana,Ribera del Duero,359.9,Ribera Del Duero Red,5.0,3.0
Bodegas Vilano,Tinto,2019,4.6,97.0,Espana,Ribera del Duero,43.5,Ribera Del Duero Red,5.0,3.0
Allende,Aurus,2005,4.6,95.0,Espana,Rioja,136.0,Rioja Red,4.0,3.0
Costers del Siurana,Dolc de L'Obac,2006,4.6,94.0,Espana,Priorato,117.2394201,Rioja Red,4.158426788816932,3.0
Pago de Los Capellanes,Parcela El Picon Tinto,2011,4.6,93.0,Espana,Ribera del Duero,135.0,Ribera Del Duero Red,5.0,3.0
Remirez de Ganuza,Trasnocho,2013,4.6,91.0,Espana,Rioja,82.5,Rioja Red,4.0,3.0
Bodegas Roda,Cirsion Rioja,2017,4.6,90.0,Espana,Rioja,149.9,Rioja Red,4.0,3.0
Teso La Monja,Tinto,2008,4.6,87.0,Espana,Toro,1260.0,Toro Red,5.0,3.0
Pago de Los Capellanes,Doroteo Edicion Especial 25 Aniversario,2015,4.6,86.0,Espana,Ribera del Duero,59.0,Ribera Del Duero Red,5.0,3.0
Bodegas Valduero,Tierra Alta de 2 Racimos Gran Reserva,2011,4.6,85.0,Espana,Ribera del Duero,82.5,Ribera Del Duero Red,5.0,3.0
Marques de Murrieta,Castillo Ygay Gran Reserva Especial Tinto,2011,4.6,85.0,Espana,Rioja,195.0,Rioja Red,4.0,3.0
Vega Sicilia,Valbuena 5o,1980,4.6,84.0,Espana,Ribera del Duero,195.0,Ribera Del Duero Red,5.0,3.0
Arzuaga,Reserva Especial Ribera del Duero,2016,4.6,83.0,Espana,Ribera del Duero,54.5,Ribera Del Duero Red,5.0,3.0
Hacienda Monasterio,Reserva Especial,2015,4.6,80.0,Espana,Ribera del Duero,79.1,Ribera Del Duero Red,5.0,3.0
Mas d'en Gil,Gran Buig Priorat,2004,4.6,79.0,Espana,Priorato,272.0,Priorat Red,4.0,3.0
Castillo Perelada,Finca Garbet,2014,4.6,75.0,Espana,Emporda,99.0,Syrah,4.0,3.0
Osborne,Solera India Oloroso Rare Sherry,N.V.,4.6,74.0,Espana,Jerez-Xeres-Sherry,189.99,Sherry,4.0,3.0
Emilio Moro,Clon De La Familia,2011,4.6,72.0,Espana,Ribera del Duero,317.63,Ribera Del Duero Red,5.0,3.0
Sierra Cantabria,Amancio,2007,4.6,70.0,Espana,Rioja,399.6,Rioja Red,4.0,3.0
Toro Albala,Gines Liebana Pedro Ximenez,1910,4.6,70.0,Espana,Montilla-Moriles,701.05,Pedro Ximenez,5.0,1.0
Recaredo,Reserva Particular de Recaredo Brut Nature,2008,4.6,69.0,Espana,Cava,74.9,Cava,2.0,3.0
Clos Erasmus,Priorat,2008,4.6,66.0,Espana,Priorato,654.31,Priorat Red,4.0,3.0
Vega Sicilia,Valbuena 5o,1983,4.6,66.0,Espana,Ribera del Duero,247.75,Ribera Del Duero Red,5.0,3.0
Toro Albala,Don PX Seleccion,1965,4.6,65.0,Espana,Montilla-Moriles,144.99,Pedro Ximenez,5.0,1.0
Alvaro Palacios,L'Ermita Velles Vinyes Priorat,2001,4.6,65.0,Espana,Priorato,945.0,Priorat Red,4.0,3.0
Hacienda Monasterio,Reserva,2017,4.6,64.0,Espana,Ribera del Duero,50.0,Ribera Del Duero Red,5.0,3.0
Ysios,Finca Las Naves,2016,4.6,63.0,Espana,Rioja,126.64,Rioja Red,4.0,3.0
Marques de Grinon,AAA,2008,4.6,63.0,Espana,Dominio de Valdepusa,162.38,Red,4.0,3.0
Contino,Vina del Olivo,2001,4.6,60.0,Espana,Rioja,81.0,Rioja Red,4.0,3.0
Alvaro Palacios,L'Ermita Velles Vinyes Priorat,2010,4.6,60.0,Espana,Priorato,2750.0,Priorat Red,4.0,3.0
Marques de Murrieta,Dalmau Rioja,2001,4.6,59.0,Espana,Rioja,121.0,Rioja Red,4.0,3.0
Alvaro Palacios,Les Aubaguetes Priorat,2016,4.6,59.0,Espana,Priorato,355.95,Priorat Red,4.0,3.0
Gramona,Cava Enoteca Finca La Plana Brut Nature,2001,4.6,58.0,Espana,Cava,164.66,Cava,2.0,3.0
Alto Moncayo,Aquilon Garnacha,2016,4.6,58.0,Espana,Campo de Borja,120.9,Grenache,5.0,3.0
Dominio del Aguila,Gran Reserva Penas Aladas,2014,4.6,58.0,Espana,Ribera del Duero,218.9,Ribera Del Duero Red,5.0,3.0
Hacienda Solano,Pena Lobera,2016,4.6,57.0,Espana,Ribera del Duero,65.95,Ribera Del Duero Red,5.0,3.0
Bodegas Mas Alta,La Creu Alta,2014,4.6,53.0,Espana,Priorato,86.0,Priorat Red,4.0,3.0
Francisco Garcia Perez,Adega do Moucho Treixadura,2017,4.6,53.0,Espana,Ribeiro,34.5,Rioja Red,4.158426788816932,3.0
Anima Negra,Son Negre,2007,4.6,51.0,Espana,Mallorca,282.65,Red,4.0,3.0
Mas Doix,1902 Centenary Carignan Priorat,2017,4.6,51.0,Espana,Priorato,259.9,Priorat Red,4.0,3.0
Vega Sicilia,Unico,1961,4.6,50.0,Espana,Ribera del Duero,1099.28,Ribera Del Duero Red,5.0,3.0
Castano,Casa Cisca Monastrell,2016,4.6,49.0,Espana,Yecla,35.0,Monastrell,5.0,3.0
Descendientes de J. Palacios,Moncerbal Bierzo (Corullon),2016,4.6,48.0,Espana,Bierzo,269.95,Mencia,3.0,3.0
La Legua,Capricho,2014,4.6,47.0,Espana,Cigales,27.2693427,Red,4.0,3.0
Dominio de Pingus,Pingus,2018,4.6,47.0,Espana,Ribera del Duero,1250.0,Ribera Del Duero Red,5.0,3.0
Castillo de Cuzcurrita,Cerrado del Castillo Rioja,2016,4.6,47.0,Espana,Rioja,52.95,Rioja Red,4.0,3.0
Oxer Wines,Kalamity Rioja,2018,4.6,46.0,Espana,Rioja,114.95,Rioja Red,4.0,3.0
Bodegas Yuste,Conde de Aldama Amontillado,N.V.,4.6,46.0,Espana,Jerez-Xeres-Sherry,89.9,Sherry,4.0,3.0
Vega Sicilia,Valbuena 5o,1979,4.6,46.0,Espana,Ribera del Duero,195.0,Ribera Del Duero Red,5.0,3.0
Bodegas 6o Elemento - Vino Sexto Elemento,Respeto,2015,4.6,45.0,Espana,Utiel-Requena,29.35,Red,4.0,3.0
Proyecto Garnachas de Espana,El Garnacho Viejo de la Familia Acha,2014,4.6,45.0,Espana,Rioja,79.9,Rioja Red,4.0,3.0
Matarromera,Ribera del Duero Prestigio,2016,4.6,45.0,Espana,Ribera del Duero,53.95,Ribera Del Duero Red,5.0,3.0
Casal de Arman,Finca Misenhora Edicion Limitada,2018,4.6,44.0,Espana,Ribeiro,26.2,Rioja Red,4.158426788816932,3.0
Mas Doix,1902 Centenary Carignan Priorat,2016,4.6,43.0,Espana,Priorato,270.44,Priorat Red,4.0,3.0
Artadi,La Poza de Ballesteros,2009,4.6,42.0,Espana,Vino de Espana,187.5,Tempranillo,4.0,2.0
Marques de Murrieta,Reserva Rioja (Finca Ygay),1954,4.6,42.0,Espana,Rioja,210.0,Rioja Red,4.0,3.0
Hacienda Monasterio,Reserva Especial,2016,4.6,41.0,Espana,Ribera del Duero,85.63,Ribera Del Duero Red,5.0,3.0
Artadi,Vina El Pison,2017,4.6,41.0,Espana,Vino de Espana,304.54,Tempranillo,4.0,2.0
Vall Llach,Idus,2020,4.6,41.0,Espana,Priorato,34.3,Priorat Red,4.0,3.0
Clos Erasmus,Priorat,2003,4.6,41.0,Espana,Priorato,993.28,Priorat Red,4.0,3.0
Sierra Cantabria,Amancio,2017,4.6,40.0,Espana,Rioja,85.95,Rioja Red,4.0,3.0
Pago de Larrainzar,Rosado de Larrainzar,2020,4.6,39.0,Espana,Navarra,12.0,Rioja Red,4.158426788816932,3.0
Emilio Moro,Clon De La Familia,2015,4.6,39.0,Espana,Ribera del Duero,249.9,Ribera Del Duero Red,5.0,3.0
Vega Sicilia,Unico Reserva Especial Edicion,1982,4.6,39.0,Espana,Ribera del Duero,1238.43,Ribera Del Duero Red,5.0,3.0
Sierra Cantabria,Finca el Bosque,2002,4.6,38.0,Espana,Rioja,128.0,Rioja Red,4.0,3.0
Descendientes de J. Palacios,Valdafoz Bierzo (Corullon),2011,4.6,38.0,Espana,Bierzo,135.5,Mencia,3.0,3.0
Ukan Winery,Tinto,2019,4.6,38.0,Espana,Rioja Alavesa,40.5,Rioja Red,4.0,3.0
Finca Moncloa,Tintilla de Rota,2017,4.6,37.0,Espana,Cadiz,43.1,Rioja Red,4.158426788816932,3.0
Bodegas Mas Alta,La Creu Alta,2017,4.6,36.0,Espana,Priorato,85.0,Priorat Red,4.0,3.0
Vina Real,Rioja Gran Reserva,1986,4.6,35.0,Espana,Rioja,123.0,Rioja Red,4.0,3.0
Dominio de Atauta,Valdegatiles Ribera del Duero,2012,4.6,34.0,Espana,Ribera del Duero,106.35,Ribera Del Duero Red,5.0,3.0
Toro Albala,Don PX Seleccion,1962,4.6,34.0,Espana,Montilla-Moriles,207.0,Pedro Ximenez,5.0,1.0
Micro Bio (MicroBio),Respublica Verdejo,2016,4.6,33.0,Espana,Vino de Espana,75.95,Verdejo,3.0,3.0
Dominio del Aguila,Gran Reserva Penas Aladas,2015,4.6,33.0,Espana,Ribera del Duero,185.3,Ribera Del Duero Red,5.0,3.0
Terroir Al Limit Soc. Lda,Les Tosses,2016,4.6,33.0,Espana,Priorato,205.95,Priorat Red,4.0,3.0
Finca Torremilanos,Torremilanos Coleccion Ribera del Duero,2016,4.6,32.0,Espana,Ribera del Duero,40.45,Ribera Del Duero Red,5.0,3.0
Artadi,El Carretil,2017,4.6,32.0,Espana,Vino de Espana,176.89,Tempranillo,4.0,2.0
Huerta de Albala,Taberner No. 1,2013,4.6,32.0,Espana,Cadiz,79.9,Red,4.0,3.0
Gomez Cruzado,Vina Motulleri,2011,4.6,30.0,Espana,Rioja,79.0,Rioja Red,4.0,3.0
Castell d'Encus,Saktih,2013,4.6,30.0,Espana,Costers del Segre,195.27,Red,4.0,3.0
Abadia Retuerta,Cuvee Palomar,2017,4.6,30.0,Espana,Sardon de Duero,58.9,Red,4.0,3.0
Alvaro Palacios,L'Ermita Velles Vinyes Priorat,2014,4.6,30.0,Espana,Priorato,1660.0,Priorat Red,4.0,3.0
Dominio de Atauta,Valdegatiles Ribera del Duero,2013,4.6,29.0,Espana,Ribera del Duero,111.9,Ribera Del Duero Red,5.0,3.0
Bodegas 6o Elemento - Vino Sexto Elemento,Respeto,2017,4.6,29.0,Espana,Utiel-Requena,29.95,Red,4.0,3.0
Enate,Uno Tinto,2010,4.6,28.0,Espana,Somontano,129.9,Red,4.0,3.0
Benjamin de Rothschild - Vega Sicilia,Macan,2017,4.6,28.0,Espana,Rioja,69.95,Rioja Red,4.0,3.0
Mas Doix,1903 Centenary Grenache,2016,4.6,28.0,Espana,Priorato,299.0,Priorat Red,4.0,3.0
Descendientes de J. Palacios,La Faraona Bierzo (Corullon),2010,4.6,28.0,Espana,Bierzo,3119.08,Red,4.0,3.0
Bodegas Aragonesas,Galiano Seleccion Especial,2013,4.6,28.0,Espana,Campo de Borja,99.95,Red,4.0,3.0
Telmo Rodriguez,Molino Real,2016,4.6,28.0,Espana,Malaga,41.69,Rioja Red,4.158426788816932,3.0
Anima Negra,Son Negre,2004,4.6,27.0,Espana,Mallorca,374.35,Red,4.0,3.0
Tomas Postigo,5o Ano Ribera del Duero Tinto,2017,4.6,27.0,Espana,Ribera del Duero,46.45,Ribera Del Duero Red,5.0,3.0
Alvaro Palacios,L'Ermita Velles Vinyes Priorat,2011,4.6,27.0,Espana,Priorato,2750.0,Priorat Red,4.0,3.0
Acustic Celler,Etern Vinyes Molt Velles,2016,4.6,26.0,Espana,Priorato,42.5,Priorat Red,4.0,3.0
Vina Pedrosa,40 Aniversario Gran Reserva,2012,4.6,25.0,Espana,Ribera del Duero,95.0,Ribera Del Duero Red,5.0,3.0
Osborne,Solera BC-200,N.V.,4.6,25.0,Espana,Jerez-Xeres-Sherry,197.3,Sherry,4.0,3.0
Recaredo,Corpinnat Enoteca Reserva Particular de Recaredo,2004,4.6,25.0,Espana,Cataluna,130.0,Sparkling,2.0,3.0
Toro Albala,Don PX Pedro Ximenez,1968,4.6,25.0,Espana,Montilla-Moriles,181.5,Pedro Ximenez,5.0,1.0
Pago de Carraovejas,Tinto,2016,4.5,7529.0,Espana,Ribera del Duero,29.8,Ribera Del Duero Red,5.0,3.0
Alion,Ribera del Duero,2013,4.5,7435.0,Espana,Ribera del Duero,73.0,Ribera Del Duero Red,5.0,3.0
Alion,Ribera del Duero,2014,4.5,7237.0,Espana,Ribera del Duero,56.27,Ribera Del Duero Red,5.0,3.0
Pintia,Toro,2014,4.5,5863.0,Espana,Toro,69.0,Toro Red,5.0,3.0
Pago de Carraovejas,Tinto,2018,4.5,5372.0,Espana,Ribera del Duero,45.0,Ribera Del Duero Red,5.0,3.0
Alion,Ribera del Duero,2015,4.5,5365.0,Espana,Ribera del Duero,75.0,Ribera Del Duero Red,5.0,3.0
Pintia,Toro,2015,4.5,4979.0,Espana,Toro,69.8,Toro Red,5.0,3.0
Pago de Carraovejas,Tinto,2017,4.5,4935.0,Espana,Ribera del Duero,121.9368259,Ribera Del Duero Red,5.0,3.0
Aalto,PS (Pagos Seleccionados) Ribera del Duero,2016,4.5,4411.0,Espana,Ribera del Duero,78.65,Ribera Del Duero Red,5.0,3.0
Marques de Murrieta,Castillo Ygay Gran Reserva Especial Tinto,2005,4.5,3521.0,Espana,Rioja,400.0,Rioja Red,4.0,3.0
La Rioja Alta,Gran Reserva 890,2005,4.5,3443.0,Espana,Rioja,125.0,Rioja Red,4.0,3.0
Marques de Murrieta,Castillo Ygay Gran Reserva Especial Tinto,2009,4.5,3148.0,Espana,Rioja,229.0,Rioja Red,4.0,3.0
Pintia,Toro,2016,4.5,3118.0,Espana,Toro,40.41,Toro Red,5.0,3.0
Dominio de Pingus,Flor de Pingus,2016,4.5,2887.0,Espana,Ribera del Duero,101.94,Ribera Del Duero Red,5.0,3.0
Aalto,PS (Pagos Seleccionados) Ribera del Duero,2015,4.5,2858.0,Espana,Ribera del Duero,172.5,Ribera Del Duero Red,5.0,3.0
Bodegas El Nido,Clio,2015,4.5,2712.0,Espana,Jumilla,33.2,Red,4.0,3.0
Dominio de Pingus,Flor de Pingus,2014,4.5,2710.0,Espana,Ribera del Duero,125.0,Ribera Del Duero Red,5.0,3.0
Dominio de Pingus,Flor de Pingus,2010,4.5,2551.0,Espana,Ribera del Duero,125.0,Ribera Del Duero Red,5.0,3.0
Dominio de Pingus,Flor de Pingus,2015,4.5,2530.0,Espana,Ribera del Duero,125.0,Ribera Del Duero Red,5.0,3.0
Bodegas El Nido,Clio,2016,4.5,2228.0,Espana,Jumilla,31.75,Red,4.0,3.0
Bodegas El Nido,Clio,2017,4.5,2220.0,Espana,Jumilla,39.5,Red,4.0,3.0
Aalto,PS (Pagos Seleccionados) Ribera del Duero,2011,4.5,2207.0,Espana,Ribera del Duero,64.0,Ribera Del Duero Red,5.0,3.0
Pago de Carraovejas,Tinto,2019,4.5,2144.0,Espana,Ribera del Duero,33.8,Ribera Del Duero Red,5.0,3.0
Benjamin de Rothschild - Vega Sicilia,Macan,2014,4.5,1910.0,Espana,Rioja,58.95,Rioja Red,4.0,3.0
Aalto,Tinto,2018,4.5,1864.0,Espana,Ribera del Duero,33.25,Ribera Del Duero Red,5.0,3.0
Bodegas El Nido,Clio,2018,4.5,1520.0,Espana,Jumilla,61.84917653,Red,4.0,3.0
Alto Moncayo,Garnacha,2017,4.5,1503.0,Espana,Campo de Borja,44.27,Grenache,5.0,3.0
Pago de Los Capellanes,Parcela El Nogal Tinto,2015,4.5,1393.0,Espana,Ribera del Duero,45.9,Ribera Del Duero Red,5.0,3.0
Vega Sicilia,Valbuena 5o,2003,4.5,1346.0,Espana,Ribera del Duero,239.2,Ribera Del Duero Red,5.0,3.0
Benjamin de Rothschild - Vega Sicilia,Macan,2015,4.5,1345.0,Espana,Rioja,68.9,Rioja Red,4.0,3.0
Alion,Ribera del Duero,2003,4.5,1236.0,Espana,Ribera del Duero,164.0,Ribera Del Duero Red,5.0,3.0
Belondrade,Belondrade y Lurton,2018,4.5,1192.0,Espana,Rueda,32.85,Verdejo,3.0,3.0
Pago de Los Capellanes,Parcela El Nogal Tinto,2014,4.5,1163.0,Espana,Ribera del Duero,40.95,Ribera Del Duero Red,5.0,3.0
Pago de Carraovejas,Reserva,2014,4.5,1148.0,Espana,Ribera del Duero,69.58032359,Ribera Del Duero Red,5.0,3.0
Dominio de Pingus,Flor de Pingus,2017,4.5,1094.0,Espana,Ribera del Duero,110.0,Ribera Del Duero Red,5.0,3.0
Remirez de Ganuza,Rioja Reserva,2012,4.5,1089.0,Espana,Rioja,49.75,Rioja Red,4.0,3.0
Muga,Prado Enea Gran Reserva,2014,4.5,1014.0,Espana,Rioja,51.0,Rioja Red,4.0,3.0
Remirez de Ganuza,Rioja Reserva,2011,4.5,1012.0,Espana,Rioja,59.9,Rioja Red,4.0,3.0
La Rioja Alta,Gran Reserva 890,2004,4.5,990.0,Espana,Rioja,290.7,Rioja Red,4.0,3.0
Belondrade,Belondrade y Lurton,2019,4.5,961.0,Espana,Rueda,37.7,Verdejo,3.0,3.0
Clos Mogador,Priorat,2015,4.5,955.0,Espana,Priorato,146.95,Priorat Red,4.0,3.0
Bodegas Tradicion,Pedro Ximenez Tradicion 20 Years Old Vos,N.V.,4.5,854.0,Espana,Jerez Pedro Ximenes (PX),68.9,Pedro Ximenez,5.0,1.0
Muga,Torre Muga,2016,4.5,838.0,Espana,Rioja,70.5,Rioja Red,4.0,3.0
Benjamin de Rothschild - Vega Sicilia,Macan,2016,4.5,813.0,Espana,Rioja,64.0,Rioja Red,4.0,3.0
Bodega Numanthia,Termanthia,2010,4.5,729.0,Espana,Toro,168.0,Toro Red,5.0,3.0
Emilio Moro,Malleolus de Valderramiro,2011,4.5,719.0,Espana,Ribera del Duero,173.95,Ribera Del Duero Red,5.0,3.0
Clos Mogador,Priorat,2017,4.5,666.0,Espana,Priorato,65.0,Priorat Red,4.0,3.0
Marques de Murrieta,Dalmau Rioja,2014,4.5,642.0,Espana,Rioja,67.6,Rioja Red,4.0,3.0
Hacienda Monasterio,Reserva,2015,4.5,629.0,Espana,Ribera del Duero,53.95,Ribera Del Duero Red,5.0,3.0
Pago de Los Capellanes,Parcela El Nogal Tinto,2016,4.5,595.0,Espana,Ribera del Duero,42.95,Ribera Del Duero Red,5.0,3.0
La Rioja Alta,Gran Reserva 890,1995,4.5,574.0,Espana,Rioja,127.23,Rioja Red,4.0,3.0
Bodegas El Nido,Clio,2019,4.5,550.0,Espana,Jumilla,47.3,Red,4.0,3.0
Muga,Aro,2015,4.5,529.0,Espana,Rioja,169.4,Rioja Red,4.0,3.0
Remirez de Ganuza,Gran Reserva,2007,4.5,529.0,Espana,Rioja,121.8389633,Rioja Red,4.0,3.0
Senorio de San Vicente,San Vicente Rioja,2017,4.5,505.0,Espana,Rioja,34.8,Rioja Red,4.0,3.0
Carmelo Rodero,Ribera del Duero TSM,2017,4.5,503.0,Espana,Ribera del Duero,55.35,Ribera Del Duero Red,5.0,3.0
Vina Sastre,Pago de Santa Cruz,2016,4.5,501.0,Espana,Ribera del Duero,75.95,Ribera Del Duero Red,5.0,3.0
Bodegas Valduero,Ribera Del Duero Reserva Premium 6 Anos,2011,4.5,500.0,Espana,Ribera del Duero,48.7,Ribera Del Duero Red,5.0,3.0
Remirez de Ganuza,Trasnocho,2012,4.5,499.0,Espana,Rioja,118.89,Rioja Red,4.0,3.0
Costers del Siurana,Clos de L'Obac,2005,4.5,493.0,Espana,Priorato,92.87162741,Priorat Red,4.0,3.0
Vega Sicilia,Valbuena 5o,1996,4.5,488.0,Espana,Ribera del Duero,290.4,Ribera Del Duero Red,5.0,3.0
Arzuaga,Reserva Ribera del Duero,2017,4.5,477.0,Espana,Ribera del Duero,31.8,Ribera Del Duero Red,5.0,3.0
La Rioja Alta,Gran Reserva 890,2010,4.5,469.0,Espana,Rioja,149.5,Rioja Red,4.0,3.0
Francisco Barona,Ribera Del Duero,2018,4.5,462.0,Espana,Ribera del Duero,35.85,Ribera Del Duero Red,5.0,3.0
Vina Sastre,Pago de Santa Cruz,2015,4.5,420.0,Espana,Ribera del Duero,82.95,Ribera Del Duero Red,5.0,3.0
Bodegas Valduero,Ribera Del Duero Reserva Premium 6 Anos,2012,4.5,406.0,Espana,Ribera del Duero,59.0,Ribera Del Duero Red,5.0,3.0
Juan Gil,Bruto,2018,4.5,384.0,Espana,Jumilla,37.7,Monastrell,5.0,3.0
Lan,Culmen Reserva Rioja,2015,4.5,365.0,Espana,Rioja,42.75,Rioja Red,4.0,3.0
Bodegas Roda,Cirsion Rioja,2016,4.5,353.0,Espana,Rioja,175.57,Rioja Red,4.0,3.0
Clos Mogador,Priorat,2018,4.5,336.0,Espana,Priorato,61.64,Priorat Red,4.0,3.0
Juan Gil,Bruto,2017,4.5,322.0,Espana,Jumilla,30.7,Monastrell,5.0,3.0
Bodegas Mauro,VS,2017,4.5,318.0,Espana,Castilla y Leon,56.5,Tempranillo,4.0,2.0
Bodega Numanthia,Termanthia,2013,4.5,316.0,Espana,Toro,207.11,Toro Red,5.0,3.0
Remirez de Ganuza,Trasnocho,2011,4.5,301.0,Espana,Rioja,110.5,Rioja Red,4.0,3.0
Hacienda Monasterio,Reserva,2016,4.5,297.0,Espana,Ribera del Duero,55.95,Ribera Del Duero Red,5.0,3.0
R. Lopez de Heredia,Vina Tondonia Gran Reserva,1995,4.5,292.0,Espana,Rioja,170.0,Rioja Red,4.0,3.0
Abadia Retuerta,Petit Verdot,2015,4.5,286.0,Espana,Sardon de Duero,107.9,Red,4.0,3.0
Tomas Postigo,5o Ano Ribera del Duero Tinto,2011,4.5,264.0,Espana,Ribera del Duero,69.9,Ribera Del Duero Red,5.0,3.0
Dominio del Bendito,El Titan del Bendito,2017,4.5,261.0,Espana,Toro,49.5,Toro Red,5.0,3.0
Abadia Retuerta,Petit Verdot,2014,4.5,249.0,Espana,Sardon de Duero,176.98,Red,4.0,3.0
Sierra Cantabria,Amancio,2012,4.5,246.0,Espana,Rioja,90.0,Rioja Red,4.0,3.0
Martinet,Clos Martinet,2014,4.5,230.0,Espana,Priorato,65.0,Priorat Red,4.0,3.0
Remirez de Ganuza,Trasnocho,2006,4.5,229.0,Espana,Rioja,95.0,Rioja Red,4.0,3.0
Adama Wines,Tinto,2009,4.5,229.0,Espana,Ribera del Duero,39.0,Ribera Del Duero Red,5.0,3.0
Alion,Ribera del Duero,1995,4.5,226.0,Espana,Ribera del Duero,193.0,Ribera Del Duero Red,5.0,3.0
Muga,Aro,2016,4.5,222.0,Espana,Rioja,174.91,Rioja Red,4.0,3.0
Vega Sicilia,Valbuena 5o,1987,4.5,221.0,Espana,Ribera del Duero,312.0,Ribera Del Duero Red,5.0,3.0
Milsetentayseis,Tinto,2018,4.5,218.0,Espana,Ribera del Duero,52.9,Ribera Del Duero Red,5.0,3.0
Vina Sastre,Pago de Santa Cruz,2017,4.5,217.0,Espana,Ribera del Duero,40.9,Ribera Del Duero Red,5.0,3.0
Espectacle del Montsant,Tinto,2013,4.5,214.0,Espana,Montsant,157.95,Montsant Red,4.0,3.0
Tinto Pesquera,Millenium Gran Reserva,2015,4.5,213.0,Espana,Ribera del Duero,77.5,Ribera Del Duero Red,5.0,3.0
Vina Sastre,Regina Vides Ribera del Duero,2011,4.5,213.0,Espana,Ribera del Duero,116.0,Ribera Del Duero Red,5.0,3.0
